site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HAKA 13APR23 2013.3087 56405 1737 2   93.6    459  0.185771   2504056  0.749638  1832  0.705127  0.0000 0.001218 0.001102 0.004795  0.003832 -0.166836  0.023807  22.6344564448 -266.3955330611  1832.70513
HAKA 13APR24 2013.3114 56406 1737 3   93.6    459  0.182272   2504056  0.749495  1832  0.717369  0.0000 0.001205 0.001072 0.004704  0.029031 -0.178106 -0.018293  22.6344564435 -266.3955330952  1832.71737
HAKA 13APR25 2013.3142 56407 1737 4   93.6    459  0.184306   2504056  0.747450  1832  0.701790  0.0000 0.001193 0.001082 0.004676  0.008967 -0.151304  0.032761  22.6344564251 -266.3955330754  1832.70179
HAKA 13APR26 2013.3169 56408 1737 5   93.6    459  0.183874   2504056  0.750145  1832  0.717094  0.0000 0.001220 0.001085 0.004731  0.043204 -0.178198 -0.002630  22.6344564494 -266.3955330796  1832.71709
HAKA 13APR27 2013.3196 56409 1737 6   93.6    459  0.186374   2504056  0.751030  1832  0.703482  0.0000 0.001274 0.001141 0.005054  0.029013 -0.173573  0.057815  22.6344564574 -266.3955330553  1832.70348
HAKA 13APR28 2013.3224 56410 1738 0   93.6    459  0.183768   2504056  0.750163  1832  0.723171  0.0000 0.001245 0.001173 0.005090  0.010843 -0.181147  0.113880  22.6344564496 -266.3955330806  1832.72317
HAKA 13APR29 2013.3251 56411 1738 1   93.6    459  0.186854   2504056  0.747391  1832  0.710327  0.0000 0.001258 0.001142 0.005062 -0.007122 -0.159840  0.067904  22.6344564245 -266.3955330506  1832.71033
HAKA 13APR30 2013.3279 56412 1738 2   93.6    459  0.181960   2504056  0.747507  1832  0.721536  0.0000 0.001217 0.001135 0.004943  0.008928 -0.167804  0.067572  22.6344564256 -266.3955330982  1832.72154
HAKA 13MAY01 2013.3306 56413 1738 3   93.6    459  0.182236   2504056  0.749504  1832  0.713053  0.0000 0.001225 0.001128 0.004888 -0.007741 -0.144757  0.051976  22.6344564436 -266.3955330955  1832.71305
HAKA 13MAY02 2013.3333 56414 1738 4   93.6    459  0.182319   2504056  0.747710  1832  0.727367  0.0000 0.001239 0.001185 0.005044  0.005537 -0.162736  0.059780  22.6344564274 -266.3955330947  1832.72737
HAKA 13MAY03 2013.3361 56415 1738 5   93.6    459  0.186085   2504056  0.751813  1832  0.704024  0.0000 0.001223 0.001132 0.004962  0.014072 -0.179337  0.042174  22.6344564645 -266.3955330581  1832.70402
HAKA 13MAY04 2013.3388 56416 1738 6   93.6    459  0.183247   2504056  0.748429  1832  0.708322  0.0000 0.001214 0.001090 0.004721 -0.005022 -0.130233  0.004218  22.6344564339 -266.3955330857  1832.70832
HAKA 13MAY05 2013.3415 56417 1739 0   93.6    459  0.183642   2504056  0.753750  1832  0.727644  0.0000 0.001294 0.001252 0.005495  0.044337 -0.214501  0.102044  22.6344564820 -266.3955330819  1832.72764
HAKA 13MAY06 2013.3443 56418 1739 1   93.6    459  0.186961   2504056  0.751582  1832  0.712801  0.0000 0.001263 0.001206 0.005236  0.031568 -0.153811  0.049333  22.6344564624 -266.3955330496  1832.71280
HAKA 13MAY07 2013.3470 56419 1739 2   93.6    459  0.187191   2504056  0.748742  1832  0.706084  0.0000 0.001392 0.001233 0.005616  0.122949 -0.146560 -0.012642  22.6344564367 -266.3955330473  1832.70608
HAKA 13MAY08 2013.3498 56420 1739 3   93.6    459  0.185862   2504056  0.747596  1832  0.742595  0.0000 0.001335 0.001280 0.005819  0.095691 -0.207595 -0.018323  22.6344564264 -266.3955330603  1832.74259
HAKA 13MAY09 2013.3525 56421 1739 4   93.6    459  0.186617   2504056  0.755730  1832  0.699481  0.0000 0.001318 0.001195 0.005373  0.103101 -0.197243 -0.012276  22.6344564998 -266.3955330529  1832.69948
HAKA 13MAY10 2013.3552 56422 1739 5   93.6    459  0.189435   2504056  0.753162  1832  0.728891  0.0000 0.001235 0.001204 0.005211  0.007456 -0.095175  0.050346  22.6344564766 -266.3955330255  1832.72889
HAKA 13MAY11 2013.3580 56423 1739 6   93.6    459  0.184831   2504056  0.748646  1832  0.711817  0.0000 0.001244 0.001149 0.005063  0.036305 -0.125899  0.051956  22.6344564359 -266.3955330703  1832.71182
HAKA 13MAY12 2013.3607 56424 1740 0   93.6    459  0.187377   2504056  0.748165  1832  0.704272  0.0000 0.001274 0.001173 0.005321  0.071816 -0.180009 -0.021842  22.6344564315 -266.3955330455  1832.70427
HAKA 13MAY13 2013.3634 56425 1740 1   93.6    459  0.186289   2504056  0.750607  1832  0.693309  0.0000 0.001219 0.001125 0.004964  0.047752 -0.151336  0.003699  22.6344564536 -266.3955330561  1832.69331
HAKA 13MAY14 2013.3662 56426 1740 2   93.6    459  0.185563   2504056  0.749968  1832  0.711665  0.0000 0.001227 0.001120 0.004976  0.080706 -0.182244 -0.001449  22.6344564478 -266.3955330632  1832.71166
HAKA 13MAY15 2013.3689 56427 1740 3   93.6    459  0.183932   2504056  0.748853  1832  0.702416  0.0000 0.001236 0.001139 0.004996  0.067617 -0.136555 -0.006584  22.6344564377 -266.3955330790  1832.70242
HAKA 13MAY16 2013.3717 56428 1740 4   93.6    459  0.181365   2504056  0.749139  1832  0.714751  0.0000 0.001353 0.001187 0.005342  0.074066 -0.120432  0.013476  22.6344564403 -266.3955331040  1832.71475
HAKA 13MAY17 2013.3744 56429 1740 5   93.6    459  0.189915   2504056  0.753420  1832  0.697309  0.0000 0.001261 0.001165 0.005230  0.068810 -0.163358  0.036836  22.6344564790 -266.3955330208  1832.69731
HAKA 13MAY18 2013.3771 56430 1740 6   93.6    459  0.186286   2504056  0.751663  1832  0.702380  0.0000 0.001248 0.001133 0.005098  0.075481 -0.177059  0.005355  22.6344564631 -266.3955330561  1832.70238
HAKA 13MAY19 2013.3799 56431 1741 0   93.6    459  0.184988   2504056  0.749522  1832  0.697738  0.0000 0.001241 0.001168 0.005257  0.050387 -0.149245  0.084931  22.6344564438 -266.3955330688  1832.69774
HAKA 13MAY20 2013.3826 56432 1741 1   93.6    459  0.184216   2504056  0.749810  1832  0.705065  0.0000 0.001259 0.001175 0.005211  0.059956 -0.186866  0.028449  22.6344564464 -266.3955330763  1832.70506
HAKA 13MAY21 2013.3854 56433 1741 2   93.6    459  0.184616   2504056  0.746797  1832  0.704706  0.0000 0.001208 0.001117 0.004864  0.065586 -0.166351  0.024531  22.6344564192 -266.3955330724  1832.70471
HAKA 13MAY22 2013.3881 56434 1741 3   93.6    459  0.185082   2504056  0.752901  1832  0.702887  0.0000 0.001205 0.001128 0.004874  0.060779 -0.151228  0.053600  22.6344564743 -266.3955330678  1832.70289
HAKA 13MAY23 2013.3908 56435 1741 4   93.6    459  0.183790   2504056  0.749716  1832  0.708753  0.0000 0.001237 0.001195 0.005245  0.016833 -0.160776  0.003518  22.6344564455 -266.3955330804  1832.70875
HAKA 13MAY24 2013.3936 56436 1741 5   93.6    459  0.189955   2504056  0.748977  1832  0.706037  0.0000 0.001236 0.001143 0.005009  0.043515 -0.167567  0.056864  22.6344564389 -266.3955330204  1832.70604
HAKA 13MAY25 2013.3963 56437 1741 6   93.6    459  0.185401   2504056  0.749887  1832  0.711642  0.0000 0.001252 0.001140 0.005039  0.054274 -0.127027  0.043302  22.6344564471 -266.3955330647  1832.71164
HAKA 13MAY26 2013.3990 56438 1742 0   93.6    459  0.186812   2504056  0.753311  1832  0.688680  0.0000 0.001272 0.001164 0.005199  0.096008 -0.131179  0.024604  22.6344564780 -266.3955330510  1832.68868
HAKA 13MAY27 2013.4018 56439 1742 1   93.6    459  0.186008   2504056  0.749264  1832  0.707896  0.0000 0.001194 0.001092 0.004731  0.061064 -0.154282  0.008134  22.6344564414 -266.3955330588  1832.70790
HAKA 13MAY28 2013.4045 56440 1742 2   93.6    459  0.187524   2504056  0.747478  1832  0.711191  0.0000 0.001208 0.001117 0.004878  0.046146 -0.158630 -0.004799  22.6344564253 -266.3955330441  1832.71119
HAKA 13MAY29 2013.4073 56441 1742 3   93.6    459  0.188362   2504056  0.747703  1832  0.699403  0.0000 0.001244 0.001132 0.004939  0.040917 -0.140508  0.018497  22.6344564273 -266.3955330359  1832.69940
HAKA 13MAY30 2013.4100 56442 1742 4   93.6    459  0.189181   2504056  0.747210  1832  0.702024  0.0000 0.001220 0.001125 0.004842  0.043432 -0.128184  0.038213  22.6344564229 -266.3955330280  1832.70202
HAKA 13MAY31 2013.4127 56443 1742 5   93.6    459  0.190263   2504056  0.752582  1832  0.699048  0.0000 0.001257 0.001181 0.005364  0.054478 -0.209086 -0.034296  22.6344564714 -266.3955330174  1832.69905
HAKA 13JUN01 2013.4155 56444 1742 6   93.6    459  0.186765   2504056  0.750790  1832  0.719288  0.0000 0.001228 0.001113 0.004928  0.053427 -0.185678  0.013357  22.6344564552 -266.3955330515  1832.71929
HAKA 13JUN02 2013.4182 56445 1743 0   93.6    459  0.188591   2504056  0.752062  1832  0.700802  0.0000 0.001232 0.001168 0.005128  0.077072 -0.170870  0.067342  22.6344564667 -266.3955330337  1832.70080
HAKA 13JUN03 2013.4209 56446 1743 1   93.6    459  0.187420   2504056  0.750010  1832  0.734506  0.0000 0.001238 0.001138 0.005007  0.065336 -0.155288 -0.006879  22.6344564482 -266.3955330451  1832.73451
HAKA 13JUN04 2013.4237 56447 1743 2   93.6    459  0.187369   2504056  0.748924  1832  0.718792  0.0000 0.001248 0.001157 0.005049  0.050169 -0.153537  0.045216  22.6344564384 -266.3955330456  1832.71879
HAKA 13JUN05 2013.4264 56448 1743 3   93.6    459  0.189904   2504056  0.746850  1832  0.711182  0.0000 0.001244 0.001133 0.004967  0.047047 -0.149711  0.029223  22.6344564196 -266.3955330209  1832.71118
HAKA 13JUN06 2013.4292 56449 1743 4   93.6    459  0.187768   2504056  0.749398  1832  0.717414  0.0000 0.001237 0.001152 0.005041  0.079197 -0.188517  0.034371  22.6344564427 -266.3955330417  1832.71741
HAKA 13JUN07 2013.4319 56450 1743 5   93.6    459  0.189476   2504056  0.751356  1832  0.704719  0.0000 0.001213 0.001154 0.004993  0.055716 -0.160358  0.057916  22.6344564603 -266.3955330251  1832.70472
HAKA 13JUN08 2013.4346 56451 1743 6   93.6    459  0.191478   2504056  0.750670  1832  0.714324  0.0000 0.001235 0.001191 0.005269  0.026327 -0.161700 -0.012114  22.6344564541 -266.3955330056  1832.71432
HAKA 13JUN09 2013.4374 56452 1744 0   93.6    459  0.188048   2504056  0.749569  1832  0.713558  0.0000 0.001238 0.001143 0.005037  0.066220 -0.163404  0.011217  22.6344564442 -266.3955330390  1832.71356
HAKA 13JUN10 2013.4401 56453 1744 1   93.6    459  0.189455   2504056  0.745485  1832  0.714626  0.0000 0.001234 0.001133 0.004977  0.083758 -0.175884  0.000485  22.6344564073 -266.3955330253  1832.71463
HAKA 13JUN11 2013.4428 56454 1744 2   93.6    459  0.191731   2504056  0.749080  1832  0.713691  0.0000 0.001241 0.001139 0.004941  0.057713 -0.159301  0.007523  22.6344564398 -266.3955330032  1832.71369
HAKA 13JUN12 2013.4456 56455 1744 3   93.6    459  0.188225   2504056  0.746467  1832  0.714756  0.0000 0.001233 0.001161 0.005098  0.048904 -0.193686  0.078493  22.6344564162 -266.3955330373  1832.71476
HAKA 13JUN13 2013.4483 56456 1744 4   93.6    459  0.188768   2504056  0.749287  1832  0.719360  0.0000 0.001225 0.001157 0.005063  0.054908 -0.187847  0.036121  22.6344564417 -266.3955330320  1832.71936
HAKA 13JUN14 2013.4511 56457 1744 5   93.6    459  0.191448   2504056  0.750177  1832  0.718294  0.0000 0.001258 0.001160 0.005077  0.050827 -0.172202  0.017884  22.6344564497 -266.3955330059  1832.71829
HAKA 13JUN15 2013.4538 56458 1744 6   93.6    459  0.190317   2504056  0.752035  1832  0.709052  0.0000 0.001234 0.001127 0.004939  0.052915 -0.145255 -0.004686  22.6344564665 -266.3955330169  1832.70905
HAKA 13JUN16 2013.4565 56459 1745 0   93.6    459  0.187294   2504056  0.751845  1832  0.721050  0.0000 0.001329 0.001238 0.005617  0.050427 -0.201120  0.006167  22.6344564648 -266.3955330463  1832.72105
HAKA 13JUN17 2013.4593 56460 1745 1   93.6    459  0.188901   2504056  0.750375  1832  0.736577  0.0000 0.001227 0.001140 0.005006  0.058499 -0.175889  0.032964  22.6344564515 -266.3955330307  1832.73658
HAKA 13JUN18 2013.4620 56461 1745 2   93.6    459  0.190680   2504056  0.748705  1832  0.697810  0.0000 0.001260 0.001185 0.005072  0.067054 -0.143092  0.025180  22.6344564364 -266.3955330134  1832.69781
HAKA 13JUN19 2013.4648 56462 1745 3   93.6    459  0.193541   2504056  0.751254  1832  0.710286  0.0000 0.001289 0.001174 0.005090  0.041473 -0.168734  0.036018  22.6344564594 -266.3955329855  1832.71029
HAKA 13JUN20 2013.4675 56463 1745 4   93.6    459  0.192531   2504056  0.753136  1832  0.708750  0.0000 0.001209 0.001152 0.004942  0.042867 -0.140540  0.050115  22.6344564764 -266.3955329954  1832.70875
HAKA 13JUN21 2013.4702 56464 1745 5   93.6    459  0.190429   2504056  0.749136  1832  0.707421  0.0000 0.001256 0.001143 0.005008  0.085585 -0.152814  0.022151  22.6344564403 -266.3955330158  1832.70742
HAKA 13JUN22 2013.4730 56465 1745 6   93.6    459  0.193292   2504056  0.748461  1832  0.716736  0.0000 0.001242 0.001185 0.005102  0.053909 -0.160077  0.053743  22.6344564342 -266.3955329880  1832.71674
HAKA 13JUN23 2013.4757 56466 1746 0   93.6    459  0.188879   2504056  0.751967  1832  0.715312  0.0000 0.001232 0.001159 0.005000  0.045409 -0.154153  0.043820  22.6344564659 -266.3955330309  1832.71531
HAKA 13JUN24 2013.4784 56467 1746 1   93.6    459  0.188388   2504056  0.751304  1832  0.717727  0.0000 0.001244 0.001185 0.005119  0.037790 -0.149829 -0.013391  22.6344564599 -266.3955330357  1832.71773
HAKA 13JUN25 2013.4812 56468 1746 2   93.6    459  0.190046   2504056  0.753128  1832  0.709680  0.0000 0.001211 0.001141 0.004918  0.065825 -0.167144  0.030196  22.6344564763 -266.3955330196  1832.70968
HAKA 13JUN26 2013.4839 56469 1746 3   93.6    459  0.188661   2504056  0.751806  1832  0.701636  0.0000 0.001202 0.001130 0.004842  0.055404 -0.143562  0.038587  22.6344564644 -266.3955330330  1832.70164
HAKA 13JUN27 2013.4867 56470 1746 4   93.6    459  0.191154   2504056  0.752230  1832  0.694792  0.0000 0.001234 0.001139 0.004938  0.070863 -0.172765  0.010055  22.6344564682 -266.3955330088  1832.69479
HAKA 13JUN28 2013.4894 56471 1746 5   93.6    459  0.191849   2504056  0.751178  1832  0.701855  0.0000 0.001264 0.001169 0.005072  0.072910 -0.161156  0.021739  22.6344564587 -266.3955330020  1832.70185
HAKA 13JUN29 2013.4921 56472 1746 6   93.6    459  0.191606   2504056  0.752592  1832  0.710449  0.0000 0.001220 0.001120 0.004856  0.055601 -0.146885  0.010126  22.6344564715 -266.3955330044  1832.71045
HAKA 13JUN30 2013.4949 56473 1747 0   93.6    459  0.189980   2504056  0.750383  1832  0.704330  0.0000 0.001221 0.001120 0.004858  0.055711 -0.160103  0.023362  22.6344564515 -266.3955330202  1832.70433
HAKA 13JUL01 2013.4976 56474 1747 1   93.6    459  0.190285   2504056  0.749768  1832  0.697924  0.0000 0.001244 0.001134 0.005075  0.047494 -0.148246  0.038105  22.6344564460 -266.3955330172  1832.69792
HAKA 13JUL02 2013.5003 56475 1747 2   93.6    459  0.193409   2504056  0.750192  1832  0.702343  0.0000 0.001258 0.001135 0.004965  0.044431 -0.102598  0.025099  22.6344564498 -266.3955329868  1832.70234
HAKA 13JUL03 2013.5031 56476 1747 3   93.6    459  0.191133   2504056  0.748374  1832  0.704995  0.0000 0.001272 0.001147 0.005054  0.064424 -0.167841  0.007238  22.6344564334 -266.3955330090  1832.70500
HAKA 13JUL04 2013.5058 56477 1747 4   93.6    459  0.190824   2504056  0.753897  1832  0.702875  0.0000 0.001216 0.001123 0.004880  0.043007 -0.153463  0.024994  22.6344564833 -266.3955330120  1832.70288
HAKA 13JUL05 2013.5086 56478 1747 5   93.6    459  0.190305   2504056  0.752720  1832  0.700739  0.0000 0.001227 0.001111 0.004837  0.046467 -0.139505  0.035850  22.6344564727 -266.3955330170  1832.70074
HAKA 13JUL06 2013.5113 56479 1747 6   93.6    459  0.189838   2504056  0.751513  1832  0.705824  0.0000 0.001241 0.001098 0.004916  0.074953 -0.194657 -0.005002  22.6344564618 -266.3955330216  1832.70582
HAKA 13JUL07 2013.5140 56480 1748 0   93.6    459  0.189459   2504056  0.753158  1832  0.705418  0.0000 0.001242 0.001108 0.004897  0.061474 -0.147141  0.003530  22.6344564766 -266.3955330253  1832.70542
HAKA 13JUL08 2013.5168 56481 1748 1   93.6    459  0.190994   2504056  0.752811  1832  0.701909  0.0000 0.001219 0.001105 0.004848  0.054479 -0.138453  0.031984  22.6344564735 -266.3955330103  1832.70191
HAKA 13JUL09 2013.5195 56482 1748 2   93.6    459  0.191908   2504056  0.752694  1832  0.699300  0.0000 0.001217 0.001102 0.004812  0.049025 -0.159387  0.021883  22.6344564724 -266.3955330014  1832.69930
HAKA 13JUL10 2013.5222 56483 1748 3   93.6    459  0.193872   2504056  0.755164  1832  0.697991  0.0000 0.001226 0.001124 0.004893  0.074611 -0.153302  0.036652  22.6344564947 -266.3955329823  1832.69799
HAKA 13JUL11 2013.5250 56484 1748 4   93.6    459  0.193849   2504056  0.753468  1832  0.698543  0.0000 0.001292 0.001136 0.004985  0.064572 -0.130621 -0.009217  22.6344564794 -266.3955329826  1832.69854
HAKA 13JUL12 2013.5277 56485 1748 5   93.6    459  0.190086   2504056  0.754935  1832  0.692727  0.0000 0.001238 0.001096 0.004857  0.062805 -0.164671 -0.000148  22.6344564927 -266.3955330192  1832.69273
HAKA 13JUL13 2013.5305 56486 1748 6   93.6    459  0.190464   2504056  0.756099  1832  0.701533  0.0000 0.001227 0.001105 0.004864  0.064278 -0.155434  0.013896  22.6344565032 -266.3955330155  1832.70153
HAKA 13JUL14 2013.5332 56487 1749 0   93.6    459  0.190398   2504056  0.753149  1832  0.698779  0.0000 0.001233 0.001119 0.004989  0.065471 -0.156783  0.016775  22.6344564765 -266.3955330161  1832.69878
HAKA 13JUL15 2013.5359 56488 1749 1   93.6    459  0.191671   2504056  0.754385  1832  0.702558  0.0000 0.001234 0.001110 0.004952  0.067339 -0.183290  0.011727  22.6344564877 -266.3955330037  1832.70256
HAKA 13JUL16 2013.5387 56489 1749 2   93.6    459  0.191451   2504056  0.753389  1832  0.705258  0.0000 0.001215 0.001111 0.004834  0.040651 -0.125072  0.054356  22.6344564787 -266.3955330059  1832.70526
HAKA 13JUL17 2013.5414 56490 1749 3   93.6    459  0.191164   2504056  0.754356  1832  0.695089  0.0000 0.001238 0.001092 0.004810  0.072349 -0.150933 -0.007943  22.6344564874 -266.3955330087  1832.69509
HAKA 13JUL18 2013.5441 56491 1749 4   93.6    459  0.189454   2504056  0.755957  1832  0.695936  0.0000 0.001232 0.001105 0.004855  0.055751 -0.122514  0.021455  22.6344565019 -266.3955330253  1832.69594
HAKA 13JUL19 2013.5469 56492 1749 5   93.6    459  0.194296   2504056  0.755514  1832  0.699096  0.0000 0.001238 0.001112 0.004901  0.077357 -0.159393  0.009086  22.6344564979 -266.3955329782  1832.69910
HAKA 13JUL20 2013.5496 56493 1749 6   93.6    459  0.190702   2504056  0.752751  1832  0.695436  0.0000 0.001291 0.001159 0.005146  0.060682 -0.140825  0.051735  22.6344564729 -266.3955330132  1832.69544
HAKA 13JUL21 2013.5524 56494 1750 0   93.6    459  0.190083   2504056  0.753590  1832  0.697917  0.0000 0.001211 0.001087 0.004747  0.059711 -0.148224  0.006154  22.6344564805 -266.3955330192  1832.69792
HAKA 13JUL22 2013.5551 56495 1750 1   93.6    459  0.193203   2504056  0.755502  1832  0.700236  0.0000 0.001233 0.001132 0.005052  0.059188 -0.135296  0.057487  22.6344564978 -266.3955329888  1832.70024
HAKA 13JUL23 2013.5578 56496 1750 2   93.6    459  0.194274   2504056  0.753768  1832  0.701195  0.0000 0.001239 0.001108 0.004932  0.060076 -0.098792  0.053172  22.6344564821 -266.3955329784  1832.70120
HAKA 13JUL24 2013.5606 56497 1750 3   93.6    459  0.191993   2504056  0.756279  1832  0.694410  0.0000 0.001209 0.001115 0.004868  0.044471 -0.137956  0.061109  22.6344565048 -266.3955330006  1832.69441
HAKA 13JUL25 2013.5633 56498 1750 4   93.6    459  0.191527   2504056  0.755719  1832  0.693508  0.0000 0.001231 0.001130 0.004924  0.028054 -0.127567  0.050130  22.6344564997 -266.3955330051  1832.69351
HAKA 13JUL26 2013.5661 56499 1750 5   93.6    459  0.193822   2504056  0.755416  1832  0.684813  0.0000 0.001228 0.001102 0.004875  0.059349 -0.132663  0.030018  22.6344564970 -266.3955329828  1832.68481
HAKA 13JUL27 2013.5688 56500 1750 6   93.6    459  0.192098   2504056  0.756079  1832  0.692923  0.0000 0.001210 0.001098 0.004796  0.049822 -0.138333  0.023307  22.6344565030 -266.3955329996  1832.69292
HAKA 13JUL28 2013.5715 56501 1751 0   93.6    459  0.192129   2504056  0.753937  1832  0.687593  0.0000 0.001203 0.001078 0.004685  0.053532 -0.136922 -0.013927  22.6344564836 -266.3955329993  1832.68759
HAKA 13JUL29 2013.5743 56502 1751 1   93.6    459  0.191498   2504056  0.754069  1832  0.703989  0.0000 0.001244 0.001104 0.004863  0.061643 -0.143007  0.014431  22.6344564848 -266.3955330054  1832.70399
HAKA 13JUL30 2013.5770 56503 1751 2   93.6    459  0.191444   2504056  0.753185  1832  0.694728  0.0000 0.001331 0.001166 0.005194 -0.002081 -0.169278  0.062702  22.6344564769 -266.3955330059  1832.69473
HAKA 13JUL31 2013.5797 56504 1751 3   93.6    459  0.196277   2504056  0.756870  1832  0.693356  0.0000 0.001241 0.001135 0.004992  0.060726 -0.168457  0.032314  22.6344565101 -266.3955329589  1832.69336
HAKA 13AUG01 2013.5825 56505 1751 4   93.6    459  0.190866   2504056  0.755917  1832  0.700898  0.0000 0.001203 0.001098 0.004786  0.045745 -0.138951  0.027907  22.6344565015 -266.3955330116  1832.70090
HAKA 13AUG02 2013.5852 56506 1751 5   93.6    459  0.191325   2504056  0.756421  1832  0.688810  0.0000 0.001194 0.001093 0.004739  0.050022 -0.138112  0.025115  22.6344565061 -266.3955330071  1832.68881
HAKA 13AUG03 2013.5880 56507 1751 6   93.6    459  0.191770   2504056  0.755135  1832  0.699484  0.0000 0.001215 0.001104 0.004801  0.070645 -0.135547  0.027955  22.6344564945 -266.3955330028  1832.69948
HAKA 13AUG04 2013.5907 56508 1752 0   93.6    459  0.193088   2504056  0.755396  1832  0.687723  0.0000 0.001248 0.001154 0.005014  0.023442 -0.099235  0.017655  22.6344564968 -266.3955329900  1832.68772
HAKA 13AUG05 2013.5934 56509 1752 1   93.6    459  0.192631   2504056  0.755503  1832  0.688765  0.0000 0.001237 0.001143 0.005001  0.020564 -0.093061  0.060669  22.6344564978 -266.3955329944  1832.68877
HAKA 13AUG06 2013.5962 56510 1752 2   93.6    459  0.192174   2504056  0.755687  1832  0.687225  0.0000 0.001239 0.001154 0.005075  0.047014 -0.148936 -0.012677  22.6344564994 -266.3955329988  1832.68722
HAKA 13AUG07 2013.5989 56511 1752 3   93.6    459  0.193643   2504056  0.755147  1832  0.680324  0.0000 0.001220 0.001149 0.005015  0.063049 -0.093470  0.100297  22.6344564946 -266.3955329846  1832.68032
HAKA 13AUG08 2013.6016 56512 1752 4   93.6    459  0.194254   2504056  0.756500  1832  0.681992  0.0000 0.001221 0.001114 0.004850  0.065128 -0.133515  0.002261  22.6344565068 -266.3955329786  1832.68199
